省份,地市,网点名称,地址,电话,网点类型,来源页面,页码
广东省,茂名市,建设银行广东省茂名电白人民路分理处,电白县水东镇人民路25号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_336_0_3.html,3
广东省,茂名市,建设银行广东省茂名电白三角区分理处,电白县水东镇人民北路33号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_336_0_4.html,4
广东省,茂名市,建设银行广东省茂名电白东海分理处,电白县水东镇东阳北街60号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_336_0_4.html,4
广东省,肇庆市,建设银行广东省肇庆芙蓉支行,肇庆市芙蓉路芙蓉东街16号芙蓉轩首层第131-133号商铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0.html,1
广东省,肇庆市,建设银行广东省肇庆天宁支行,肇庆市天宁北路70号花园大厦13、14、15号商铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0.html,1
广东省,肇庆市,建设银行广东省肇庆宋城东分理处,肇庆市宋城东路鸿都楼商铺10-14卡首层及夹层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0.html,1
广东省,肇庆市,建设银行广东省肇庆芹田路支行,肇庆市芹田路5幢6号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0.html,1
广东省,肇庆市,建设银行广东省肇庆文明路支行,肇庆市建设三路34号文明花苑综合楼首层11号商铺8-10号仓库,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0.html,1
广东省,肇庆市,建设银行广东省肇庆市分行营业部,肇庆市建设二路85号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0.html,1
广东省,肇庆市,建设银行广东省肇庆前进分理处,肇庆市建设二路17号首层14-17、18号之一,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0.html,1
广东省,肇庆市,建设银行广东省肇庆火车站支行,肇庆市火车站站北路,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0.html,1
广东省,肇庆市,建设银行广东省肇庆公正支行,肇庆市古塔中路19号综合楼2-6卡,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0.html,1
广东省,肇庆市,建设银行广东省肇庆工农支行,肇庆市工农北路12号1幢首层1号商场,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0.html,1
广东省,肇庆市,建设银行广东省肇庆端州四路分理处,肇庆市端州四路1号盛福楼首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0.html,1
广东省,肇庆市,建设银行广东省肇庆城西分理处,肇庆市端州七路9号首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0.html,1
广东省,肇庆市,建设银行广东省肇庆端州支行,肇庆市端州六路13号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0.html,1
广东省,肇庆市,建设银行广东省肇庆黄岗分理处,肇庆市端州二路黄岗镇府东侧第六卡,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0.html,1
广东省,肇庆市,建设银行广东省肇庆鼎湖支行,肇庆市鼎湖区坑口,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0.html,1
广东省,肇庆市,建设银行广东省肇庆大旺支行,肇庆市大旺区曙光街8号建行大楼,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0_2.html,2
广东省,肇庆市,建设银行广东省肇庆翠星分理处,肇庆市翠星路37号首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0_2.html,2
广东省,肇庆市,建设银行广东省肇庆城中支行,肇庆市城中路77号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0_2.html,2
广东省,肇庆市,建设银行广东省肇庆西江支行,肇庆市百花园荷花苑第1幢商场101号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0_2.html,2
广东省,肇庆市,建设银行广东省肇庆四会建城分理处,四会市龙江路五座,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0_2.html,2
广东省,肇庆市,建设银行广东省肇庆四会新风分理处,四会市东城区江丽路现代城A座商铺14-17号首层铺位,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0_2.html,2
广东省,肇庆市,建设银行广东省肇庆四会支行,四会市城中路九座1号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0_2.html,2
广东省,肇庆市,建设银行广东省肇庆怀集支行,怀集县怀城镇解放中路1号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0_2.html,2
广东省,肇庆市,建设银行广东省肇庆广宁支行,广宁县南街镇环城西路52号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0_2.html,2
广东省,肇庆市,建设银行广东省肇庆高要支行,高要市南岸镇府前大街116号首层、二层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0_2.html,2
广东省,肇庆市,建设银行广东省肇庆封开支行,封开县江口镇大塘一路3号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0_2.html,2
广东省,肇庆市,建设银行广东省肇庆德庆支行,德庆县德城镇朝阳东路119号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_337_0_2.html,2
广东省,惠州市,建设银行广东省龙门支行,龙门县龙城镇西林路42号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0.html,1
广东省,惠州市,建设银行广东省惠州仲恺支行,惠州市仲恺高新技术开发区乐金路8号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0.html,1
广东省,惠州市,建设银行广东省惠州中山西支行,惠州市中山西路31号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0.html,1
广东省,惠州市,建设银行广东省惠州市分行营业室,惠州市云山西路12号德赛大厦,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0.html,1
广东省,惠州市,建设银行广东省惠州埔南支行,惠州市下埔南三街2号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0.html,1
广东省,惠州市,建设银行广东省惠州横江三路支行,惠州市下埔横江三路竹园花苑第4栋首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0.html,1
广东省,惠州市,建设银行广东省惠州中堂分理处,惠州市下角中路667号金阁苑小区A栎一楼4--5号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0.html,1
广东省,惠州市,建设银行广东省惠州下角支行,惠州市下角中路20号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0.html,1
广东省,惠州市,建设银行广东省惠州丰湖分理处,惠州市西湖惠州大学内,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0.html,1
广东省,惠州市,建设银行广东省惠州大湖溪支行,惠州市水口镇大湖溪湖溪大道(大湖溪派出所斜对面),暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0.html,1
广东省,惠州市,建设银行广东省惠州桥东支行,惠州市桥东路北一巷2号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0.html,1
广东省,惠州市,建设银行广东省惠州南坛支行,惠州市南坛南路2号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0.html,1
广东省,惠州市,建设银行广东省惠州南湖支行,惠州市南坛路口7号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0.html,1
广东省,惠州市,建设银行广东省惠州南坛东支行,惠州市南坛东二街7号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0.html,1
广东省,惠州市,建设银行广东省惠州水门路支行,惠州市南门大街4号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0.html,1
广东省,惠州市,建设银行广东省惠州麦兴路支行,惠州市麦地南路集圆大厦一楼,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_2.html,2
广东省,惠州市,建设银行广东省惠州下埔支行,惠州市麦地路70号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_2.html,2
广东省,惠州市,建设银行广东省惠州麦地中支行,惠州市麦地路37号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_2.html,2
广东省,惠州市,建设银行广东省惠州广场支行,惠州市麦岸路11号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_2.html,2
广东省,惠州市,建设银行广东省惠州上排支行,惠州市龙丰路三号之5-7,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_2.html,2
广东省,惠州市,建设银行广东省惠州江城支行,惠州市江北云山东路2号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_2.html,2
广东省,惠州市,建设银行广东省惠州文昌路分理处,惠州市江北11号小区江畔花园B1栋102号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_2.html,2
广东省,惠州市,建设银行广东省惠州铁路支行,惠州市火车北站水电综合楼首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_2.html,2
广东省,惠州市,建设银行广东省惠州新圩支行,惠州市惠阳区新圩镇镇府办公楼侧,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_2.html,2
广东省,惠州市,建设银行广东省惠州联想分理处,惠州市惠阳区三和开发试验区二环路惠阳区劳动和社会保障局三和分局办公楼首楼,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_2.html,2
广东省,惠州市,建设银行广东省惠州人民路支行,惠州市惠阳区淡水镇人民五路97号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_2.html,2
广东省,惠州市,建设银行广东省惠州石坑分理处,惠州市惠阳区淡水镇人民四路六十七号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_2.html,2
广东省,惠州市,建设银行广东省惠州排坊支行,惠州市惠阳区淡水镇人民四路1号排坊生隆大厦一楼,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_2.html,2
广东省,惠州市,建设银行广东省惠州惠阳支行,惠州市惠阳区淡水镇南门大街,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_2.html,2
广东省,惠州市,建设银行广东省惠州寮湖支行,惠州市惠阳区淡水镇南湖北路2号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_2.html,2
广东省,惠州市,建设银行广东省惠州开城支行,惠州市惠阳区淡水镇开城大道中路（富丽楼首层）,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_3.html,3
广东省,惠州市,建设银行广东省惠州淡澳大道支行,惠州市惠阳区淡水镇开城大道长兴街京粤楼首层左侧,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_3.html,3
广东省,惠州市,建设银行广东省惠州淡水支行,惠州市惠阳区淡水镇开城大道54号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_3.html,3
广东省,惠州市,建设银行广东省惠州惠城支行,惠州市惠沙堤15号滨江花园B座堤下一层3-12号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_3.html,3
广东省,惠州市,建设银行广东省惠州演达路分理处,惠州市惠城区演达一路石湖苑一号楼首层10号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_3.html,3
广东省,惠州市,建设银行广东省惠州小金分理处,惠州市惠城区小金口镇柏岗村头路口,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_3.html,3
广东省,惠州市,建设银行广东省惠州埔东支行,惠州市惠城区下埔路5号（下埔大厦）之七,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_3.html,3
广东省,惠州市,建设银行广东省惠州园通桥支行,惠州市惠城区鹅岭北路41号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_3.html,3
广东省,惠州市,建设银行广东省惠州碧水湾分理处,惠州市横江二路4号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_3.html,3
广东省,惠州市,建设银行广东省惠州银岗分理处,惠州市河南岸银岭路43号商铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_3.html,3
广东省,惠州市,建设银行广东省惠州江南分理处,惠州市河南岸新岸路星湖苑一楼,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_3.html,3
广东省,惠州市,建设银行广东省惠州河南岸支行,惠州市河南岸南岸路107号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_3.html,3
广东省,惠州市,建设银行广东省惠州海关支行,惠州市海关办公大楼三楼,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_3.html,3
广东省,惠州市,建设银行广东省惠州龙峰支行,惠州市鹅岭南路13号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_3.html,3
广东省,惠州市,建设银行广东省惠州金迪分理处,惠州市鹅岭南路110号金迪星苑金涛阁101号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_3.html,3
广东省,惠州市,建设银行广东省惠州鹅岭支行,惠州市鹅岭北路12号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_4.html,4
广东省,惠州市,建设银行广东省惠州荷兰水乡分理处,惠州市东平半岛12号小区光耀荷兰水乡综合楼一楼,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_4.html,4
广东省,惠州市,建设银行广东省惠州东湖支行,惠州市东湖花园四号小区403幢3号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_4.html,4
广东省,惠州市,建设银行广东省惠州大亚湾支行,惠州市大亚湾澳头镇新澳大道16号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_4.html,4
广东省,惠州市,建设银行广东省惠州澳头支行,惠州市大亚湾澳头镇进港东路3号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_4.html,4
广东省,惠州市,建设银行广东省惠州进港路支行,惠州市大亚湾澳头镇安惠大道70号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_4.html,4
广东省,惠州市,建设银行广东省惠州江北支行,惠州市城市大道中中银先科国际大厦首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_4.html,4
广东省,惠州市,建设银行广东省惠州陈江支行,惠州市陈江镇曙光路5号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_4.html,4
广东省,惠州市,建设银行广东省惠州麦地支行,惠州麦地路32号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_4.html,4
广东省,惠州市,建设银行广东省惠州城南分理处,惠州河南岸9号小区教师村一层A1卡商铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_4.html,4
广东省,惠州市,建设银行广东省惠州上杨分理处,惠州大亚湾西区熊猫碧富新城一期第11、12号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_4.html,4
广东省,惠州市,建设银行广东省惠州惠东城中分理处,惠东县平山镇新平路2号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_4.html,4
广东省,惠州市,建设银行广东省惠州惠东南湖分理处,惠东县平山镇新平路183号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_4.html,4
广东省,惠州市,建设银行广东省惠东支行,惠东县平山镇解放中路238号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_4.html,4
广东省,惠州市,建设银行广东省惠州惠东城东分理处,惠东县平山镇广汕路100号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_4.html,4
广东省,惠州市,建设银行广东省惠州惠东吉隆分理处,惠东县吉隆镇广汕路157号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_5.html,5
广东省,惠州市,建设银行广东省惠州惠东大岭分理处,惠东县大岭镇贸易中心市场一楼,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_5.html,5
广东省,惠州市,建设银行广东省惠州惠东白花分理处,惠东县白花镇新中街5号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_5.html,5
广东省,惠州市,建设银行广东省惠州博罗石湾分理处,博罗县石湾镇石湾中路70号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_5.html,5
广东省,惠州市,建设银行广东省博罗支行,博罗县罗阳镇罗阳一路170号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_5.html,5
广东省,惠州市,建设银行广东省惠州博罗义和分理处,博罗县罗阳镇博义路北184号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_5.html,5
广东省,惠州市,建设银行广东省惠州博罗城北分理处,博罗县罗阳镇博义路1号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_5.html,5
广东省,惠州市,建设银行广东省惠州博罗北门路分理处,博罗县罗阳镇北门路51号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_5.html,5
广东省,惠州市,建设银行广东省惠州博罗城东分理处,博罗县城商业大街国土局办公大楼东面(从西至东2-3),暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_5.html,5
广东省,惠州市,建设银行广东省惠州博罗长宁分理处,博罗县长宁镇罗浮路163号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_338_0_5.html,5
广东省,梅州市,建设银行广东省梅州兴宁兴华街分理处,兴宁市兴城镇兴华路前段,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0.html,1
广东省,梅州市,建设银行广东省梅州兴宁城区分理处,兴宁市兴城镇兴东路中段,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0.html,1
广东省,梅州市,建设银行广东省梅州兴宁灌水塘分理处,兴宁市兴城镇新兴大道富兴市场底层113-114号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0.html,1
广东省,梅州市,建设银行广东省梅州兴宁曙光分理处,兴宁市兴城镇曙光路中段,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0.html,1
广东省,梅州市,建设银行广东省兴宁支行,兴宁市环城北路街心花园,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0.html,1
广东省,梅州市,建设银行广东省五华支行,五华县水寨镇华兴中路43号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0.html,1
广东省,梅州市,建设银行广东省梅州五华车站分理处,五华县水寨镇华兴南路10号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0.html,1
广东省,梅州市,建设银行广东省梅州平远支行,平远县平城中路78号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0.html,1
广东省,梅州市,建设银行广东省梅州仲元支行,梅州市义化路时代商城4栋11至13号1-2层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0.html,1
广东省,梅州市,建设银行广东省梅州城东支行,梅州市梅松路嘉应学院成教楼首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0.html,1
广东省,梅州市,建设银行广东省梅州城区支行,梅州市梅松路21号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0.html,1
广东省,梅州市,建设银行广东省梅州嘉应支行,梅州市梅江三路138号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0.html,1
广东省,梅州市,建设银行广东省梅州百花洲支行,梅州市梅江二路房地产大厦第一层东南面及第二层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0.html,1
广东省,梅州市,建设银行广东省梅州城区分理处,梅州市丽都西路北侧君豪楼１－２号复式,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0.html,1
广东省,梅州市,建设银行广东省梅州凌风西路分理处,梅州市金利来大街中段,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0.html,1
广东省,梅州市,建设银行广东省梅州南区支行,梅州市江南梅江一路顺梅商业街C1栋C1号商住楼1-3层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0_2.html,2
广东省,梅州市,建设银行广东省梅州市分行营业室,梅州市江南路56号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0_2.html,2
广东省,梅州市,建设银行广东省梅州西桥支行,梅州市嘉应西路前段,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0_2.html,2
广东省,梅州市,建设银行广东省梅州城南支行,梅州市嘉应东路36号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0_2.html,2
广东省,梅州市,建设银行广东省梅州西郊分理处,梅州市广梅路,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0_2.html,2
广东省,梅州市,建设银行广东省梅州侨新支行,梅州市公园路14号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0_2.html,2
广东省,梅州市,建设银行广东省梅州城西支行,梅州市城西大道42号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0_2.html,2
广东省,梅州市,建设银行广东省梅州梅园支行,梅州市彬芳大道梅园新村MA13栋121号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0_2.html,2
广东省,梅州市,建设银行广东省梅州彬都支行,梅州市彬芳大道鸿都世纪广场首层51-53号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0_2.html,2
广东省,梅州市,建设银行广东省梅州鸿都支行,梅州市彬芳大道鸿都花园鸿运路D6栋4-5号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0_2.html,2
广东省,梅州市,建设银行广东省梅州扶贵支行,梅县华侨城中央大道西三区2号“长和居”首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0_2.html,2
广东省,梅州市,建设银行广东省梅州华侨城支行,梅县华侨城宪梓大道富贵花园1号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0_2.html,2
广东省,梅州市,建设银行广东省梅州槐岗支行,梅县程江镇槐岗管理区,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0_2.html,2
广东省,梅州市,建设银行广东省梅州梅县支行,梅县程江新县城宪梓西路天秀新苑A26栋3-9号店铺,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0_2.html,2
广东省,梅州市,建设银行广东省蕉岭支行,蕉岭县蕉城镇新东路29号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0_2.html,2
广东省,梅州市,建设银行广东省梅州蕉岭谢陂分理处,蕉岭县蕉城镇南门路19-4号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0_3.html,3
广东省,梅州市,建设银行广东省梅州丰顺支行,丰顺县汤坑镇汤坑路148号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0_3.html,3
广东省,梅州市,建设银行广东省大埔支行,大埔县湖寮镇万川路72号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_339_0_3.html,3
广东省,汕尾市,建设银行广东省汕尾港尾凤山储蓄所,汕尾市区滨海金湖花园J型1号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_340_0.html,1
广东省,汕尾市,建设银行广东省汕尾新港支行,汕尾市区文明南路109号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_340_0.html,1
广东省,汕尾市,建设银行广东省汕尾港口分理处,汕尾市区通航路中段75-77号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_340_0.html,1
广东省,汕尾市,建设银行广东省汕尾文明支行,汕尾市区四马路西段南侧,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_340_0.html,1
广东省,汕尾市,建设银行广东省汕尾城区支行,汕尾市区汕尾大道龙泉大厦西侧（A座）第一、二层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_340_0.html,1
广东省,汕尾市,建设银行广东省汕尾市分行营业室,汕尾市区大马路151号建设实业大厦,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_340_0.html,1
广东省,汕尾市,建设银行广东省汕尾城西分理处,汕尾市海丰县海城镇云岭西中路18号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_340_0.html,1
广东省,汕尾市,建设银行广东省汕尾海丰支行,汕尾市海丰县海城镇新会营11号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_340_0.html,1
广东省,汕尾市,建设银行广东省汕尾附城分理处,汕尾市海丰县附城镇步霞海丽花园B-1栋门市5号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_340_0.html,1
广东省,汕尾市,建设银行广东省汕尾陆丰支行,汕尾陆丰市东海镇人民路32号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_340_0.html,1
广东省,汕尾市,建设银行广东省汕尾陆河分理处,陆河县人民路,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_340_0.html,1
广东省,河源市,建设银行广东省河源紫金支行,紫金县城秋江东路41号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_341_0.html,1
广东省,河源市,建设银行广东省河源龙川新城分理处,龙川老隆镇新城区,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_341_0.html,1
广东省,河源市,建设银行广东省河源龙川支行,龙川老隆镇人民路128号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_341_0.html,1
广东省,河源市,建设银行广东省河源龙川大桥分理处,龙川老隆镇长安路40号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_341_0.html,1
广东省,河源市,建设银行广东省河源连平支行,连平县东园大道国税局附属楼,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_341_0.html,1
广东省,河源市,建设银行广东省河源新建分理处,河源中山大道恒信花园2-102,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_341_0.html,1
广东省,河源市,建设银行广东省河源源城支行,河源市源城区公园西路28号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_341_0.html,1
广东省,河源市,建设银行广东省河源电视塔分理处,河源市源城区公园路18号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_341_0.html,1
广东省,河源市,建设银行广东省河源市分行,河源市沿江路,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_341_0.html,1
广东省,河源市,建设银行广东省河源新市分理处,河源市新市区兴源路12号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_341_0.html,1
广东省,河源市,建设银行广东省河源红星路分理处,河源市红星路118号首层,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_341_0.html,1
广东省,河源市,建设银行广东省河源东源分理处,河源市河源大道北92号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_341_0.html,1
广东省,河源市,建设银行广东省河源排头分理处,河源市高新区科八路富民工业园A区B栋首层第10卡,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_341_0.html,1
广东省,河源市,建设银行广东省河源和平支行,和平县城阳明镇河唇路2号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_341_0.html,1
广东省,阳江市,建设银行广东省阳西支行,阳西县城广场路13号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_342_0.html,1
广东省,阳江市,建设银行广东省阳江中区分理处,阳江市市区新华北路1号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_342_0.html,1
广东省,阳江市,建设银行广东省阳江万福支行,阳江市市区万福路九号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_342_0.html,1
广东省,阳江市,建设银行广东省阳江石湾南支行,阳江市市区平湾路1号,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_342_0.html,1
广东省,阳江市,建设银行广东省阳江红坎分理处,阳江市市区农科路三十一号之二、三、四,暂无,营业厅,https://bank.cngold.org/yhwd/bank_9_20_342_0.html,1
